Postcode,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region
EH12 6HQ,55.951329,-3.23728,322835,673835,NT228738,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,16,8,,,Murrayfield and Ravelston - 03,Large urban area,
EH12 6HR,55.946062,-3.249923,322035,673263,NT220732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/10/2014,,,,,,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6HS,55.94562,-3.248339,322133,673212,NT221732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,16,6,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6HT,55.945737,-3.25004,322027,673227,NT220732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/2014,,,,,,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6HY,55.946662,-3.247492,322188,673327,NT221733,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,1,1,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6HZ,55.946991,-3.247855,322166,673364,NT221733,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,3,1,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6JA,55.946174,-3.251255,321952,673277,NT219732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,2,2,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6JB,55.945951,-3.254627,321741,673256,NT217732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,1,1,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6JD,55.945713,-3.256028,321653,673231,NT216732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,38,14,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6JE,55.945238,-3.254123,321771,673176,NT217731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,24,13,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6JF,55.944999,-3.255477,321686,673151,NT216731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,35,14,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6JG,55.944617,-3.255032,321713,673108,NT217731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,9,3,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6JH,55.945521,-3.252755,321857,673206,NT218732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,65,28,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6JJ,55.946081,-3.252485,321875,673268,NT218732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,11,4,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6JL,55.945175,-3.253176,321830,673168,NT218731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,8,5,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6JN,55.946816,-3.254462,321753,673352,NT217733,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/05/2004,,,,12,6,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6JQ,55.944939,-3.25256,321868,673141,NT218731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,43,17,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6JR,55.942818,-3.273643,320547,672929,NT205729,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,8,5,,,Corstorphine - 03,Large urban area,
EH12 6JS,55.944269,-3.273226,320576,673090,NT205730,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,69,22,,,Corstorphine - 03,Large urban area,
EH12 6JT,55.945495,-3.273747,320546,673227,NT205732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,19,9,,,Corstorphine - 03,Large urban area,
EH12 6JU,55.945125,-3.275592,320430,673188,NT204731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,31,10,,,Corstorphine - 03,Large urban area,
EH12 6JX,55.944848,-3.278097,320273,673160,NT202731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,70,26,,,Corstorphine - 03,Large urban area,
EH12 6JY,55.945127,-3.279787,320168,673193,NT201731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,13,5,,,Corstorphine - 03,Large urban area,
EH12 6JZ,55.945507,-3.279528,320185,673235,NT201732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,13,4,,,Corstorphine - 02,Large urban area,
EH12 6LA,55.94558,-3.276792,320356,673240,NT203732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,61,25,,,Corstorphine - 02,Large urban area,
EH12 6LB,55.945816,-3.276591,320369,673266,NT203732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,69,27,,,Corstorphine - 02,Large urban area,
EH12 6LD,55.946183,-3.274057,320528,673304,NT205733,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,14,5,,,Corstorphine - 02,Large urban area,
EH12 6LE,55.946246,-3.27667,320365,673314,NT203733,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,72,29,,,Corstorphine - 02,Large urban area,
EH12 6LF,55.946491,-3.276453,320379,673341,NT203733,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,60,27,,,Corstorphine - 02,Large urban area,
EH12 6LG,55.945957,-3.279462,320190,673285,NT201732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,18,7,,,Corstorphine - 02,Large urban area,
EH12 6LH,55.947187,-3.279551,320187,673422,NT201734,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,14,5,,,Corstorphine - 02,Large urban area,
EH12 6LJ,55.947178,-3.276908,320352,673418,NT203734,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,77,30,,,Corstorphine - 02,Large urban area,
EH12 6LL,55.946893,-3.276675,320366,673386,NT203733,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,61,20,,,Corstorphine - 02,Large urban area,
EH12 6LN,55.946748,-3.274188,320521,673367,NT205733,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,13,5,,,Corstorphine - 02,Large urban area,
EH12 6LP,55.947893,-3.277268,320331,673498,NT203734,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,49,15,,,Corstorphine North - 03,Large urban area,
EH12 6LQ,55.946596,-3.279355,320198,673356,NT201733,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,14,6,,,Corstorphine - 02,Large urban area,
EH12 6LR,55.947991,-3.274821,320484,673506,NT204735,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,9,2,,,Corstorphine - 02,Large urban area,
EH12 6LU,55.943633,-3.274806,320476,673021,NT204730,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,46,15,,,Corstorphine - 03,Large urban area,
EH12 6LW,55.947589,-3.27452,320502,673461,NT205734,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,24,11,,,Corstorphine - 02,Large urban area,
EH12 6LX,55.943976,-3.274673,320485,673059,NT204730,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,12,4,,,Corstorphine - 03,Large urban area,
EH12 6LY,55.944467,-3.27493,320470,673114,NT204731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,16,9,,,Corstorphine - 03,Large urban area,
EH12 6LZ,55.944233,-3.275803,320415,673089,NT204730,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,8,5,,,Corstorphine - 03,Large urban area,
EH12 6NA,55.944534,-3.276293,320385,673123,NT203731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,20,7,,,Corstorphine - 03,Large urban area,
EH12 6NB,55.944384,-3.278626,320239,673109,NT202731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,46,18,,,Corstorphine - 03,Large urban area,
EH12 6ND,55.94404,-3.27799,320278,673070,NT202730,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,18,7,,,Corstorphine - 03,Large urban area,
EH12 6NE,55.943831,-3.276446,320374,673045,NT203730,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,22,7,,,Corstorphine - 03,Large urban area,
EH12 6NF,55.942995,-3.274785,320476,672950,NT204729,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,46,17,,,Corstorphine - 03,Large urban area,
EH12 6NG,55.942933,-3.2764,320375,672945,NT203729,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,93,23,,,Corstorphine - 03,Large urban area,
EH12 6NH,55.943302,-3.278926,320218,672989,NT202729,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,43,16,,,Corstorphine - 03,Large urban area,
EH12 6NN,55.942151,-3.278216,320260,672860,NT202728,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,40,13,,,Corstorphine - 04,Large urban area,
EH12 6NP,55.941831,-3.276124,320390,672822,NT203728,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,5,3,,,Corstorphine - 04,Large urban area,
EH12 6NQ,55.943578,-3.278391,320252,673019,NT202730,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,62,23,,,Corstorphine - 03,Large urban area,
EH12 6NR,55.941679,-3.276023,320396,672805,NT203728,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,18,10,,,Corstorphine - 04,Large urban area,
EH12 6NS,55.941726,-3.274936,320464,672809,NT204728,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,13,6,,,Corstorphine - 04,Large urban area,
EH12 6NT,55.941547,-3.27493,320464,672789,NT204727,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,17,10,,,Corstorphine - 04,Large urban area,
EH12 6NU,55.941636,-3.2741,320516,672798,NT205727,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,6,3,,,Corstorphine - 04,Large urban area,
EH12 6NW,55.941773,-3.276506,320366,672816,NT203728,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,48,16,,,Corstorphine - 04,Large urban area,
EH12 6NX,55.941439,-3.273181,320573,672775,NT205727,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,35,15,,,Corstorphine - 04,Large urban area,
EH12 6NY,55.942373,-3.275806,320411,672882,NT204728,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,20,6,,,Corstorphine - 04,Large urban area,
EH12 6NZ,55.942737,-3.277979,320276,672925,NT202729,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,32,17,,,Corstorphine - 03,Large urban area,
EH12 6PA,55.942749,-3.280269,320133,672929,NT201729,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,28,17,,,Corstorphine - 03,Large urban area,
EH12 6PB,55.942749,-3.280269,320133,672929,NT201729,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,,,,,Corstorphine - 03,Large urban area,
EH12 6PG,55.946101,-3.248787,322106,673266,NT221732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/08/1983,,,,48,34,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6TS,55.94218,-3.269331,320815,672853,NT208728,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,101,4,,,Corstorphine - 04,Large urban area,
EH12 6TT,55.942959,-3.271342,320691,672942,NT206729,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,,,,,Corstorphine - 04,Large urban area,
EH12 6TU,55.944196,-3.264577,321116,673072,NT211730,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/12/1990,,,,,,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6TX,55.943366,-3.261396,321313,672976,NT213729,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,0,0,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6TZ,55.945249,-3.258271,321512,673182,NT215731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,13,0,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6UA,55.942761,-3.266932,320966,672915,NT209729,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,,,,,Corstorphine - 04,Large urban area,
EH12 6UD,55.944494,-3.266204,321015,673107,NT210731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/09/1984,,,,,,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6UG,55.955927,-3.279839,320187,674395,NT201743,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh West,01/01/1980,,,,,,,,Corstorphine North - 03,Large urban area,
EH12 6UH,55.955358,-3.281775,320065,674334,NT200743,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh West,01/01/1980,,,,87,38,,,Corstorphine North - 03,Large urban area,
EH12 6UJ,55.95438,-3.27998,320175,674223,NT201742,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh West,01/01/1980,,,,37,16,,,Corstorphine North - 03,Large urban area,
EH12 6UL,55.954675,-3.279205,320224,674255,NT202742,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh West,01/01/1980,,,,8,3,,,Corstorphine North - 03,Large urban area,
EH12 6UN,55.954021,-3.279008,320235,674182,NT202741,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh West,01/01/1980,,,,8,4,,,Corstorphine North - 03,Large urban area,
EH12 6UP,55.952042,-3.275835,320429,673958,NT204739,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh West,01/01/1980,,,,7,4,,,Corstorphine North - 03,Large urban area,
EH12 6UQ,55.954838,-3.28086,320121,674275,NT201742,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh West,01/01/1980,,,,94,38,,,Corstorphine North - 03,Large urban area,
EH12 6UR,55.950762,-3.279669,320187,673820,NT201738,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh West,01/01/1980,,,,38,16,,,Corstorphine North - 03,Large urban area,
EH12 6UT,55.952922,-3.276713,320376,674057,NT203740,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh West,01/12/1997,,,,,,,,Corstorphine North - 03,Large urban area,
EH12 6UU,55.949059,-3.280141,320154,673631,NT201736,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh West,01/01/1980,,,,37,15,,,Corstorphine North - 03,Large urban area,
EH12 6UW,55.953434,-3.279341,320213,674117,NT202741,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh West,01/01/1980,,,,77,31,,,Corstorphine North - 03,Large urban area,
EH12 6UX,55.949217,-3.277008,320350,673645,NT203736,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh West,01/01/1980,,,,4,1,,,Corstorphine North - 03,Large urban area,
EH12 6UY,55.94779,-3.280259,320144,673490,NT201734,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,5,2,,,Corstorphine North - 03,Large urban area,
EH12 6UZ,55.947535,-3.279739,320176,673461,NT201734,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,9,2,,,Corstorphine North - 03,Large urban area,
EH12 6WF,55.92896,-3.302222,318733,671420,NT187714,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh South West,01/01/2007,,,,,,,,South Gyle - 04,Large urban area,
EH12 6WJ,55.92896,-3.302222,318733,671420,NT187714,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh South West,01/01/2015,,,,,,,,South Gyle - 04,Large urban area,
EH12 6XA,55.945915,-3.280838,320104,673282,NT201732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,23,8,,,Corstorphine - 02,Large urban area,
EH12 6XB,55.94602,-3.280297,320138,673293,NT201732,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,50,19,,,Corstorphine - 02,Large urban area,
EH12 6XD,55.944576,-3.28089,320098,673133,NT200731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,41,16,,,Corstorphine - 02,Large urban area,
EH12 6XE,55.944742,-3.280447,320126,673151,NT201731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,8,4,,,Corstorphine - 03,Large urban area,
EH12 6XF,55.944023,-3.280471,320123,673071,NT201730,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,17,6,,,Corstorphine - 03,Large urban area,
EH12 6XG,55.943183,-3.280924,320093,672978,NT200729,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,14,6,,,Corstorphine - 02,Large urban area,
EH12 6XH,55.954402,-3.281294,320093,674227,NT200742,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh West,01/01/1980,,,,10,5,,,Corstorphine North - 03,Large urban area,
EH12 6XJ,55.946828,-3.28122,320082,673384,NT200733,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/04/1980,,,,34,16,,,Corstorphine - 02,Large urban area,
EH12 6XL,55.946138,-3.281054,320091,673307,NT200733,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/08/1986,,,,16,5,,,Corstorphine - 02,Large urban area,
EH12 6XN,55.944809,-3.256527,321620,673131,NT216731,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/04/1985,,,,25,12,,,Murrayfield and Ravelston - 01,Large urban area,
EH12 6XQ,55.943107,-3.280425,320124,672969,NT201729,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,66,32,,,Corstorphine - 03,Large urban area,
EH12 7AA,55.942124,-3.27908,320206,672858,NT202728,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,5,4,,,Carrick Knowe - 01,Large urban area,
EH12 7AB,55.942164,-3.279577,320175,672863,NT201728,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,10,6,,,Carrick Knowe - 01,Large urban area,
EH12 7AD,55.941579,-3.279654,320169,672798,NT201727,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,34,15,,,Carrick Knowe - 01,Large urban area,
EH12 7AE,55.941904,-3.278608,320235,672833,NT202728,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,18,7,,,Carrick Knowe - 01,Large urban area,
EH12 7AF,55.940585,-3.278405,320245,672686,NT202726,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,23,15,,,Carrick Knowe - 01,Large urban area,
EH12 7AG,55.941564,-3.296513,319116,672816,NT191728,,City of Edinburgh,Drum Brae/Gyle, S12000036,S13002585,Scotland,S99999999,Edinburgh West,01/09/2014,,,,,,,,South Gyle - 02,Large urban area,
EH12 7AH,55.94107,-3.279285,320191,672741,NT201727,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,7,2,,,Carrick Knowe - 01,Large urban area,
EH12 7AJ,55.94024,-3.278777,320221,672648,NT202726,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,11,6,,,Carrick Knowe - 01,Large urban area,
EH12 7AL,55.94013,-3.274595,320482,672631,NT204726,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,77,31,,,Carrick Knowe - 01,Large urban area,
EH12 7AN,55.940517,-3.275456,320429,672675,NT204726,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,105,48,,,Carrick Knowe - 01,Large urban area,
EH12 7AP,55.940306,-3.269814,320781,672645,NT207726,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,31,13,,,Corstorphine - 04,Large urban area,
EH12 7AR,55.941443,-3.271964,320649,672774,NT206727,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,0,0,,,Corstorphine - 04,Large urban area,
EH12 7AT,55.941252,-3.271254,320693,672752,NT206727,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,,,,,Corstorphine - 04,Large urban area,
EH12 7AU,55.941827,-3.268663,320856,672813,NT208728,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,45,19,,,Corstorphine - 04,Large urban area,
EH12 7AW,55.940634,-3.270241,320755,672682,NT207726,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,24,10,,,Corstorphine - 04,Large urban area,
EH12 7AX,55.941446,-3.268154,320887,672770,NT208727,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,61,29,,,Corstorphine - 04,Large urban area,
EH12 7AY,55.942254,-3.265603,321048,672857,NT210728,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,10,3,,,Corstorphine - 04,Large urban area,
EH12 7AZ,55.941871,-3.266135,321014,672815,NT210728,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,41,21,,,Corstorphine - 04,Large urban area,
EH12 7BA,55.942258,-3.264354,321126,672856,NT211728,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,3,1,,,Corstorphine - 04,Large urban area,
EH12 7BE,55.934085,-3.275309,320425,671959,NT204719,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,30,10,,,Carrick Knowe - 04,Large urban area,
EH12 7BF,55.940634,-3.268448,320867,672680,NT208726,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/02/1994,,,,,,,,Corstorphine - 04,Large urban area,
EH12 7BG,55.933828,-3.274964,320446,671930,NT204719,,City of Edinburgh,Corstorphine/Murrayfield, S12000036,S13002588,Scotland,S99999999,Edinburgh West,01/01/1980,,,,11,8,,,Carrick Knowe - 04,Large urban area,
