Postcode,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region
BT1 1AA,54.602723,-5.922495,146766,530134,NW467301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1AL,54.600624,-5.934271,145993,529944,NW459299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1AR,54.602723,-5.922495,146766,530134,NW467301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1AS,54.602679,-5.922529,146764,530130,NW467301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1BB,54.599771,-5.930074,146259,529833,NW462298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1BH,54.59991,-5.929247,146313,529846,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1BL,54.599316,-5.930809,146208,529786,NW462297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1BN,54.599693,-5.928639,146351,529820,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1BP,54.602723,-5.922495,146766,530134,NW467301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1BQ,54.59992,-5.929324,146308,529847,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1BW,54.59991,-5.929247,146313,529846,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1DA,54.599815,-5.931047,146196,529842,NW461298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1DB,54.60002,-5.93099,146201,529865,NW462298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1DD,54.600624,-5.934271,145993,529944,NW459299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1DE,54.60002,-5.93099,146201,529865,NW462298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1DF,54.600624,-5.934271,145993,529944,NW459299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1DH,54.601495,-5.931596,146171,530031,NW461300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1DJ,54.601831,-5.931765,146162,530069,NW461300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1DL,54.602519,-5.931544,146181,530144,NW461301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1DN,54.603236,-5.930935,146225,530222,NW462302,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1DW,54.603538,-5.930734,146239,530255,NW462302,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1DX,54.603236,-5.930935,146225,530222,NW462302,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1DZ,54.603538,-5.930734,146239,530255,NW462302,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1EA,54.602919,-5.931292,146200,530188,NW461301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1EB,54.603538,-5.930734,146239,530255,NW462302,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1EE,54.601657,-5.931093,146205,530047,NW462300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1EF,54.602563,-5.931511,146183,530149,NW461301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1EJ,54.600064,-5.935151,145933,529884,NW459298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1EL,54.599523,-5.929777,146276,529805,NW462298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1ER,54.602326,-5.930238,146264,530118,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1ES,54.603538,-5.930734,146239,530255,NW462302,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1ET,54.603236,-5.930935,146225,530222,NW462302,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1EU,54.602563,-5.931511,146183,530149,NW461301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1EW,54.602563,-5.931511,146183,530149,NW461301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1EX,54.601685,-5.931153,146201,530050,NW462300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1EY,54.603236,-5.930935,146225,530222,NW462302,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1EZ,54.602563,-5.931511,146183,530149,NW461301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1FB,54.599784,-5.930321,146243,529836,NW462298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1FD,54.600543,-5.930561,146232,529921,NW462299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1FE,54.601531,-5.931068,146205,530033,NW462300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1FF,54.602374,-5.930963,146217,530126,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1FG,54.602931,-5.93044,146255,530186,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1FH,54.603046,-5.93031,146264,530198,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1FJ,54.600016,-5.932832,146082,529871,NW460298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1FP,54.60143,-5.930408,146247,530019,NW462300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1FQ,54.602563,-5.931511,146183,530149,NW461301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1FS,54.602563,-5.931511,146183,530149,NW461301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1FT,54.601005,-5.930785,146220,529973,NW462299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1FW,54.602563,-5.931511,146183,530149,NW461301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1FX,54.600911,-5.930542,146235,529962,NW462299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1FY,54.600911,-5.930542,146235,529962,NW462299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1GA,54.600131,-5.929591,146292,529872,NW462298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1GB,54.599154,-5.929192,146312,529762,NW463297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1GG,54.599355,-5.934103,145996,529802,NW459298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1GH,54.599362,-5.932432,146104,529797,NW461297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1GJ,54.599355,-5.934103,145996,529802,NW459298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1GP,54.599284,-5.934153,145992,529794,NW459297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1GT,54.602563,-5.931511,146183,530149,NW461301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1GU,54.599334,-5.931829,146143,529791,NW461297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1GW,54.599284,-5.934153,145992,529794,NW459297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1HB,54.599019,-5.931784,146144,529756,NW461297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1HD,54.59916,-5.933742,146018,529779,NW460297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1HE,54.59913,-5.934099,145995,529777,NW459297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1HF,54.59913,-5.934099,145995,529777,NW459297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1HG,54.599284,-5.934153,145992,529794,NW459297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1HH,54.599504,-5.932873,146076,529814,NW460298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1HJ,54.599509,-5.931047,146194,529808,NW461298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1HL,54.599443,-5.932412,146106,529805,NW461298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1HR,54.600624,-5.934271,145993,529944,NW459299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1HS,54.600456,-5.937019,145815,529935,NW458299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1HU,54.599699,-5.934256,145988,529841,NW459298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1JA,54.601759,-5.933889,146025,530068,NW460300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1JB,54.599284,-5.934153,145992,529794,NW459297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1JE,54.601759,-5.933889,146025,530068,NW460300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1JG,54.599284,-5.934153,145992,529794,NW459297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1JJ,54.599534,-5.934079,145999,529822,NW459298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1JL,54.601349,-5.933058,146076,530020,NW460300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1JN,54.601517,-5.932338,146123,530036,NW461300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1JP,54.602113,-5.934118,146012,530109,NW460301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1JQ,54.601732,-5.933379,146057,530064,NW460300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1JS,54.600566,-5.9361,145875,529944,NW458299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1JW,54.600501,-5.937032,145814,529940,NW458299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1LA,54.600811,-5.928907,146340,529945,NW463299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1LB,54.601276,-5.929827,146284,530000,NW462299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1LD,54.601545,-5.930324,146254,530032,NW462300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1LE,54.602156,-5.932429,146121,530107,NW461301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1LF,54.602512,-5.933789,146036,530152,NW460301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1LG,54.60259,-5.934156,146013,530162,NW460301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1LH,54.602362,-5.930283,146261,530122,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1LS,54.600264,-5.927403,146434,529879,NW464298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1LT,54.600014,-5.927972,146396,529853,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1LU,54.600538,-5.927636,146421,529910,NW464299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1LX,54.600768,-5.930581,146232,529946,NW462299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1LY,54.602563,-5.931511,146183,530149,NW461301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1LZ,54.602563,-5.931511,146183,530149,NW461301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1NA,54.601255,-5.929086,146332,529995,NW463299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1NB,54.601845,-5.930495,146244,530066,NW462300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1ND,54.602432,-5.932276,146133,530137,NW461301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1NE,54.602853,-5.933261,146072,530188,NW460301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1NF,54.602723,-5.922495,146766,530134,NW467301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1NH,54.60103,-5.92854,146365,529968,NW463299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1NL,54.602853,-5.933261,146072,530188,NW460301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1NQ,54.602811,-5.93026,146266,530172,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1NT,54.602811,-5.93026,146266,530172,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1NW,54.602811,-5.93026,146266,530172,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1PA,54.601698,-5.929295,146321,530045,NW463300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1PB,54.60173,-5.929572,146303,530049,NW463300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1PG,54.602326,-5.930238,146264,530118,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1PH,54.602185,-5.930447,146250,530103,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1PN,54.602185,-5.930447,146250,530103,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1PR,54.602346,-5.930377,146255,530121,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1PT,54.602265,-5.930365,146255,530112,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1PW,54.602265,-5.930365,146255,530112,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1QA,54.600488,-5.928908,146338,529909,NW463299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1QB,54.600478,-5.929899,146274,529911,NW462299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1QD,54.600236,-5.928905,146337,529881,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1QE,54.600128,-5.929932,146270,529873,NW462298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1QF,54.600488,-5.928908,146338,529909,NW463299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1QG,54.600271,-5.928842,146341,529885,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1QN,54.600057,-5.928419,146367,529859,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1QQ,54.600271,-5.928842,146341,529885,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1QS,54.60259,-5.934156,146013,530162,NW460301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1RB,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1RD,54.59991,-5.929247,146313,529846,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1RF,54.600004,-5.92901,146329,529856,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1RG,54.600004,-5.92901,146329,529856,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1RH,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1RW,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1RX,54.602723,-5.922495,146766,530134,NW467301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SA,54.599008,-5.930654,146216,529751,NW462297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SB,54.600624,-5.934271,145993,529944,NW459299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SD,54.600624,-5.934271,145993,529944,NW459299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SE,54.600624,-5.934271,145993,529944,NW459299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SF,54.600624,-5.934271,145993,529944,NW459299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SG,54.600624,-5.934271,145993,529944,NW459299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SH,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SJ,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SL,54.600624,-5.934271,145993,529944,NW459299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SN,54.600624,-5.934271,145993,529944,NW459299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SR,54.596553,-5.932125,146106,529483,NW461294,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SS,54.596553,-5.932125,146106,529483,NW461294,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1ST,54.599247,-5.931989,146132,529782,NW461297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SU,54.600624,-5.934271,145993,529944,NW459299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SW,54.600624,-5.934271,145993,529944,NW459299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SY,54.599008,-5.930654,146216,529751,NW462297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1SZ,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1TA,54.600929,-5.93051,146238,529964,NW462299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1TH,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1TL,54.601024,-5.930815,146219,529975,NW462299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1TS,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1TT,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1TU,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1TW,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1TX,54.600911,-5.930542,146235,529962,NW462299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1UR,54.599784,-5.930321,146243,529836,NW462298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1UT,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1UX,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1UY,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1WL,54.599756,-5.93026,146246,529833,NW462298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1XF,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1XH,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1XJ,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1XN,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1XP,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1XS,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1XX,54.599756,-5.93026,146246,529833,NW462298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1XY,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1ZP,54.602723,-5.922495,146766,530134,NW467301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 1ZZ,54.599965,-5.928795,146342,529850,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2AA,54.599639,-5.927589,146418,529810,NW464298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2AB,54.599929,-5.926692,146478,529839,NW464298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2AG,54.600259,-5.925499,146557,529871,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2AH,54.603728,-5.930276,146270,530274,NW462302,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2AJ,54.599331,-5.927976,146391,529777,NW463297,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2AQ,54.599859,-5.925767,146537,529828,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2AR,54.600435,-5.926342,146504,529894,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2AS,54.599859,-5.925767,146537,529828,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2AT,54.599859,-5.925767,146537,529828,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2AU,54.599859,-5.925767,146537,529828,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2AW,54.600435,-5.926342,146504,529894,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2BA,54.599943,-5.928549,146358,529847,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2BB,54.600036,-5.92825,146378,529856,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2BD,54.600036,-5.92825,146378,529856,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2BE,54.600518,-5.925966,146528,529902,NW465299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2BG,54.600671,-5.925463,146562,529917,NW465299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2BH,54.599859,-5.925767,146537,529828,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2BL,54.599859,-5.925767,146537,529828,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2BN,54.599859,-5.925767,146537,529828,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2BP,54.60074,-5.925274,146575,529924,NW465299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2BS,54.599938,-5.928301,146374,529846,NW463298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2BW,54.600476,-5.926123,146518,529898,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2BX,54.599859,-5.925767,146537,529828,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2DD,54.599859,-5.925767,146537,529828,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2DG,54.600644,-5.927027,146461,529920,NW464299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2DL,54.600986,-5.924952,146597,529950,NW465299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2DP,54.599859,-5.925767,146537,529828,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2DR,54.600435,-5.926342,146504,529894,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2DT,54.599859,-5.925767,146537,529828,NW465298,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2DX,54.600624,-5.927431,146435,529919,NW464299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2DY,54.601422,-5.925208,146583,529999,NW465299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2DZ,54.600637,-5.926053,146524,529915,NW465299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2EA,54.600868,-5.928053,146396,529948,NW463299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2EB,54.601286,-5.926747,146483,529990,NW464299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2ED,54.601572,-5.925603,146558,530018,NW465300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2EE,54.601487,-5.925855,146542,530009,NW465300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2EG,54.601487,-5.925855,146542,530009,NW465300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2EQ,54.601565,-5.925681,146553,530017,NW465300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2ER,54.604958,-5.938679,145735,530441,NW457304,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2EU,54.600644,-5.927027,146461,529920,NW464299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2EW,54.600586,-5.926752,146478,529912,NW464299,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2FA,54.605356,-5.931988,146170,530461,NW461304,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2FE,54.604163,-5.930501,146258,530323,NW462303,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2FF,54.601525,-5.927586,146430,530020,NW464300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2FG,54.601798,-5.928269,146388,530052,NW463300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2FH,54.602101,-5.928671,146364,530087,NW463300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2FJ,54.604537,-5.930807,146241,530366,NW462303,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2FL,54.6053,-5.931867,146177,530455,NW461304,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2FN,54.601973,-5.927997,146406,530071,NW464300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2FQ,54.604163,-5.930501,146258,530323,NW462303,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2FR,54.60322,-5.93318,146080,530228,NW460302,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2FT,54.605356,-5.931988,146170,530461,NW461304,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2FW,54.604163,-5.930501,146258,530323,NW462303,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2FZ,54.604163,-5.930501,146258,530323,NW462303,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2GA,54.601798,-5.928269,146388,530052,NW463300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2GE,54.604402,-5.930303,146273,530349,NW462303,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2GH,54.604163,-5.930501,146258,530323,NW462303,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2GL,54.601798,-5.928269,146388,530052,NW463300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2GP,54.601671,-5.928724,146358,530040,NW463300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2GQ,54.602094,-5.929322,146322,530089,NW463300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2GR,54.604163,-5.930501,146258,530323,NW462303,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2GT,54.602841,-5.929903,146289,530174,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2GU,54.602952,-5.930114,146276,530187,NW462301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2GW,54.604001,-5.93102,146224,530307,NW462303,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2GX,54.604559,-5.93158,146191,530371,NW461303,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2GY,54.604559,-5.93158,146191,530371,NW461303,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2HA,54.601452,-5.927512,146434,530011,NW464300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2HB,54.602835,-5.928526,146378,530169,NW463301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2HG,54.604163,-5.930501,146258,530323,NW462303,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2HQ,54.602101,-5.928671,146364,530087,NW463300,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2HS,54.602835,-5.928526,146378,530169,NW463301,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2HW,54.604163,-5.930501,146258,530323,NW462303,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2HX,54.604559,-5.93158,146191,530371,NW461303,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT1 2JA,54.603538,-5.933891,146036,530266,NW460302,,,, ,,Northern Ireland,,,,,,,,,,,,,
