Postcode,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region
G53 7XS,55.805116,-4.356339,252411,659383,NS524593,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/04/1989,,,,60,24,,,Darnley West - 05,Large urban area,
G53 7XT,55.806316,-4.358917,252254,659522,NS522595,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/12/1982,,,,135,55,,,Darnley West - 05,Large urban area,
G53 7XU,55.807005,-4.358145,252305,659597,NS523595,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/12/1980,,,,15,5,,,Darnley West - 05,Large urban area,
G53 7XW,55.806455,-4.338929,253507,659495,NS535594,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/12/2000,,,,82,26,,,Darnley North - 02,Large urban area,
G53 7XX,55.806484,-4.356725,252392,659536,NS523595,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/12/1980,,,,62,35,,,Darnley West - 05,Large urban area,
G53 7XY,55.807178,-4.357118,252370,659614,NS523596,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/12/1980,,,,47,20,,,Darnley West - 02,Large urban area,
G53 7YA,55.807146,-4.359701,252208,659616,NS522596,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/12/1980,,,,26,18,,,Darnley West - 05,Large urban area,
G53 7YB,55.804573,-4.356546,252396,659323,NS523593,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/02/1989,,,,97,36,,,Darnley West - 05,Large urban area,
G53 7YD,55.803569,-4.346543,253019,659190,NS530591,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/11/1994,,,,48,20,,,Darnley West - 03,Large urban area,
G53 7YE,55.803114,-4.346388,253027,659139,NS530591,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/06/1994,,,,41,18,,,Darnley West - 03,Large urban area,
G53 7YG,55.807033,-4.361386,252102,659607,NS521596,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/06/1982,,,,11,8,,,Darnley West - 01,Large urban area,
G53 7YH,55.807007,-4.355719,252457,659592,NS524595,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/03/1981,,,,51,27,,,Darnley West - 02,Large urban area,
G53 7YJ,55.800708,-4.344791,253118,658868,NS531588,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/12/1996,,,,48,19,,,Darnley West - 04,Large urban area,
G53 7YL,55.801009,-4.347395,252956,658907,NS529589,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/07/1991,,,,285,89,,,Darnley West - 04,Large urban area,
G53 7YN,55.805681,-4.3569,252378,659447,NS523594,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/03/1983,,,,23,12,,,Darnley West - 05,Large urban area,
G53 7YP,55.80134,-4.346553,253010,658942,NS530589,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/07/1991,,,,95,34,,,Darnley West - 04,Large urban area,
G53 7YR,55.801221,-4.348093,252913,658932,NS529589,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/07/1991,,,,39,11,,,Darnley West - 04,Large urban area,
G53 7YS,55.800536,-4.346313,253022,658852,NS530588,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/07/1991,,,,25,8,,,Darnley West - 04,Large urban area,
G53 7YW,55.801466,-4.350278,252777,658964,NS527589,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/07/1991,,,,52,13,,,Darnley West - 03,Large urban area,
G53 7YX,55.80978,-4.338506,253546,659864,NS535598,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/12/1996,,,,87,40,,,Darnley North - 02,Large urban area,
G53 7ZA,55.8242,-4.347259,253052,661487,NS530614,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/11/2002,,,,,,,,Crookston South - 04,Large urban area,
G53 7ZD,55.80302,-4.361111,252104,659160,NS521591,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/04/2006,,,,237,64,,,Darnley West - 07,Large urban area,
G53 7ZE,55.804796,-4.362256,252039,659360,NS520593,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/10/2006,,,,65,18,,,Darnley West - 06,Large urban area,
G53 7ZF,55.803964,-4.361599,252077,659266,NS520592,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/07/2007,,,,59,16,,,Darnley West - 06,Large urban area,
G53 7ZG,55.804545,-4.361299,252098,659330,NS520593,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/03/2007,,,,87,27,,,Darnley West - 06,Large urban area,
G53 7ZH,55.803138,-4.356411,252399,659163,NS523591,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/03/2006,,,,119,31,,,Darnley West - 07,Large urban area,
G53 7ZJ,55.803678,-4.359188,252227,659229,NS522592,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/01/2007,,,,126,33,,,Darnley West - 07,Large urban area,
G53 7ZL,55.803573,-4.359964,252178,659219,NS521592,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/07/2007,,,,81,23,,,Darnley West - 07,Large urban area,
G53 7ZN,55.809589,-4.356961,252389,659882,NS523598,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/07/2008,,,,57,23,,,Darnley West - 02,Large urban area,
G53 7ZP,55.808007,-4.358381,252294,659709,NS522597,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/01/2008,,,,92,35,,,Darnley West - 02,Large urban area,
G53 7ZQ,55.809226,-4.354321,252553,659836,NS525598,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/03/2008,,,,15,4,,,Darnley West - 02,Large urban area,
G53 7ZR,55.808804,-4.355285,252491,659791,NS524597,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/07/2013,,,,0,0,,,Darnley West - 02,Large urban area,
G53 7ZS,55.80799,-4.356481,252413,659703,NS524597,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/07/2013,,,,,,,,Darnley West - 02,Large urban area,
G53 7ZT,55.832887,-4.363912,252042,662489,NS520624,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/09/2010,,,,51,21,,,Pollok South and West - 01,Large urban area,
G53 7ZU,55.809952,-4.36193,252079,659933,NS520599,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/09/2013,,,,,,,,Darnley West - 01,Large urban area,
G53 7ZY,55.832887,-4.363912,252042,662489,NS520624,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/02/2015,,,,,,,,Pollok South and West - 01,Large urban area,
G53 9AH,55.8242,-4.347259,253052,661487,NS530614,,Glasgow City,Greater Pollok, S12000046,S13002643,Scotland,S99999999,Glasgow South West,01/12/2008,,,,,,,,Crookston South - 04,Large urban area,
G58 1AA,55.822004,-4.332311,253980,661211,NS539612,,Glasgow City,Newlands/Auldburn, S12000046,S13002642,Scotland,S99999999,Glasgow South,01/06/2001,,,,,,,,Nitshill - 01,Large urban area,
G58 1AB,55.822004,-4.332311,253980,661211,NS539612,,Glasgow City,Newlands/Auldburn, S12000046,S13002642,Scotland,S99999999,Glasgow South,01/07/2011,,,,,,,,Nitshill - 01,Large urban area,
G58 1AD,55.822004,-4.332311,253980,661211,NS539612,,Glasgow City,Newlands/Auldburn, S12000046,S13002642,Scotland,S99999999,Glasgow South,01/11/2014,,,,,,,,Nitshill - 01,Large urban area,
G58 1EL,55.874969,-4.224028,260952,666881,NS609668,,Glasgow City,Springburn, S12000046,S13002657,Scotland,S99999999,Glasgow North East,01/01/2014,,,,,,,,Sighthill - 01,Large urban area,
G58 1GF,55.874969,-4.224028,260952,666881,NS609668,,Glasgow City,Springburn, S12000046,S13002657,Scotland,S99999999,Glasgow North East,01/07/2011,,,,,,,,Sighthill - 01,Large urban area,
G58 1RZ,55.874969,-4.224028,260952,666881,NS609668,,Glasgow City,Springburn, S12000046,S13002657,Scotland,S99999999,Glasgow North East,01/12/1990,,,,,,,,Sighthill - 01,Large urban area,
G58 1SB,55.822004,-4.332311,253980,661211,NS539612,,Glasgow City,Newlands/Auldburn, S12000046,S13002642,Scotland,S99999999,Glasgow South,01/01/1980,,,,,,,,Nitshill - 01,Large urban area,
G58 1YD,55.874969,-4.224028,260952,666881,NS609668,,Glasgow City,Springburn, S12000046,S13002657,Scotland,S99999999,Glasgow North East,01/06/2002,,,,,,,,Sighthill - 01,Large urban area,
G58 1YE,55.874969,-4.224028,260952,666881,NS609668,,Glasgow City,Springburn, S12000046,S13002657,Scotland,S99999999,Glasgow North East,01/06/2002,,,,,,,,Sighthill - 01,Large urban area,
G58 1YF,55.874969,-4.224028,260952,666881,NS609668,,Glasgow City,Springburn, S12000046,S13002657,Scotland,S99999999,Glasgow North East,01/01/2003,,,,,,,,Sighthill - 01,Large urban area,
G58 1YH,55.874969,-4.224028,260952,666881,NS609668,,Glasgow City,Springburn, S12000046,S13002657,Scotland,S99999999,Glasgow North East,01/02/2003,,,,,,,,Sighthill - 01,Large urban area,
G58 1YL,55.874969,-4.224028,260952,666881,NS609668,,Glasgow City,Springburn, S12000046,S13002657,Scotland,S99999999,Glasgow North East,01/09/2003,,,,,,,,Sighthill - 01,Large urban area,
G58 1YN,55.874969,-4.224028,260952,666881,NS609668,,Glasgow City,Springburn, S12000046,S13002657,Scotland,S99999999,Glasgow North East,01/09/2003,,,,,,,,Sighthill - 01,Large urban area,
G58 2SB,0,0,,,,,,, ,,Scotland,,,01/03/2011,,,,,,,,,,
G58 2SD,0,0,,,,,,, ,,Scotland,,,01/03/2011,,,,,,,,,,
G58 2SE,0,0,,,,,,, ,,Scotland,,,01/03/2011,,,,,,,,,,
G58 2SF,0,0,,,,,,, ,,Scotland,,,01/03/2011,,,,,,,,,,
G60 5AA,55.932074,-4.485805,244806,673792,NS448737,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,32,10,,,IZ10 - 01,Large urban area,
G60 5AB,55.932797,-4.492272,244405,673887,NS444738,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,14,6,,,IZ10 - 02,Accessible rural area,
G60 5AD,55.932124,-4.477562,245321,673779,NS453737,,West Dunbartonshire,Kilpatrick, S12000039,S13002817,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,13,5,,,IZ10 - 02,Accessible rural area,
G60 5AF,55.929875,-4.4803,245141,673535,NS451735,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,18,6,,,IZ10 - 01,Large urban area,
G60 5AG,55.930773,-4.481703,245057,673638,NS450736,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,37,22,,,IZ10 - 01,Large urban area,
G60 5AH,55.931173,-4.486355,244768,673693,NS447736,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,66,37,,,IZ10 - 01,Large urban area,
G60 5AJ,55.929665,-4.477341,245325,673505,NS453735,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/01/2008,,,,6,3,,,IZ10 - 01,Large urban area,
G60 5AL,55.921803,-4.443978,247378,672556,NS473725,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/12/1995,,,,29,9,,,IZ09 - 05,Large urban area,
G60 5AN,55.921459,-4.442708,247456,672515,NS474725,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/12/1995,,,,158,51,,,IZ09 - 05,Large urban area,
G60 5AP,55.921309,-4.441674,247520,672496,NS475724,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/12/1995,,,,83,33,,,IZ09 - 01,Large urban area,
G60 5AQ,55.930688,-4.484563,244878,673635,NS448736,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,46,25,,,IZ10 - 01,Large urban area,
G60 5AR,55.923326,-4.444666,247341,672727,NS473727,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/12/1995,,,,113,35,,,IZ09 - 01,Large urban area,
G60 5AS,55.922679,-4.444673,247338,672655,NS473726,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/12/1995,,,,14,5,,,IZ09 - 01,Large urban area,
G60 5AT,55.921676,-4.445826,247262,672546,NS472725,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/12/1995,,,,45,14,,,IZ09 - 05,Large urban area,
G60 5AU,55.921921,-4.446146,247243,672574,NS472725,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/12/1995,,,,48,15,,,IZ09 - 05,Large urban area,
G60 5AW,55.920793,-4.444122,247365,672444,NS473724,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/12/1995,,,,169,51,,,IZ09 - 01,Large urban area,
G60 5AY,55.931483,-4.49105,244476,673738,NS444737,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,35,17,,,IZ10 - 01,Large urban area,
G60 5AZ,55.931466,-4.487895,244673,673729,NS446737,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,10,4,,,IZ10 - 01,Large urban area,
G60 5BA,55.931462,-4.488519,244634,673730,NS446737,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,34,22,,,IZ10 - 01,Large urban area,
G60 5BB,55.931762,-4.494575,244257,673777,NS442737,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,48,21,,,IZ10 - 01,Large urban area,
G60 5BD,55.931795,-4.497811,244055,673788,NS440737,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,6,2,,,IZ10 - 01,Large urban area,
G60 5BH,55.931601,-4.496293,244149,673763,NS441737,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/08/2009,,,,0,0,,,IZ10 - 01,Large urban area,
G60 5BJ,55.931106,-4.496326,244145,673708,NS441737,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/01/2008,,,,42,24,,,IZ10 - 01,Large urban area,
G60 5BL,55.931481,-4.49382,244303,673744,NS443737,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/07/1991,,,,53,35,,,IZ10 - 01,Large urban area,
G60 5BP,55.93146,-4.499743,243933,673755,NS439737,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/05/2008,,,,12,7,,,IZ10 - 01,Large urban area,
G60 5BQ,55.931198,-4.494923,244233,673715,NS442737,,West Dunbartonshire,Dumbarton, S12000039,S13002816,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,8,3,,,IZ10 - 01,Large urban area,
G60 5DA,55.92208,-4.456256,246612,672614,NS466726,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,0,0,,,IZ09 - 03,Large urban area,
G60 5DD,55.922176,-4.45503,246689,672622,NS466726,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,13,3,,,IZ09 - 06,Large urban area,
G60 5DE,55.921663,-4.455061,246685,672565,NS466725,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,18,12,,,IZ09 - 06,Large urban area,
G60 5DF,55.920931,-4.455239,246671,672484,NS466724,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,45,32,,,IZ09 - 06,Large urban area,
G60 5DG,55.920788,-4.454318,246728,672466,NS467724,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,13,6,,,IZ09 - 06,Large urban area,
G60 5DH,55.921515,-4.449882,247008,672537,NS470725,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,22,7,,,IZ09 - 04,Large urban area,
G60 5DJ,55.92127,-4.449546,247028,672509,NS470725,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,7,4,,,IZ09 - 04,Large urban area,
G60 5DL,55.921135,-4.450002,246999,672495,NS469724,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,10,4,,,IZ09 - 04,Large urban area,
G60 5DN,55.921299,-4.450332,246979,672514,NS469725,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,13,5,,,IZ09 - 04,Large urban area,
G60 5DP,55.921004,-4.450682,246956,672482,NS469724,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,39,17,,,IZ09 - 04,Large urban area,
G60 5DQ,55.921781,-4.452764,246829,672573,NS468725,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,82,34,,,IZ09 - 06,Large urban area,
G60 5DR,55.920513,-4.452316,246852,672431,NS468724,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,50,18,,,IZ09 - 04,Large urban area,
G60 5DS,55.921016,-4.452363,246851,672487,NS468724,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,23,12,,,IZ09 - 04,Large urban area,
G60 5DT,55.920359,-4.454627,246707,672419,NS467724,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,22,14,,,IZ09 - 03,Large urban area,
G60 5DU,55.919343,-4.454226,246728,672305,NS467723,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,22,14,,,IZ09 - 06,Large urban area,
G60 5DW,55.921428,-4.452405,246850,672533,NS468725,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,39,15,,,IZ09 - 06,Large urban area,
G60 5DX,55.91793,-4.449352,247027,672137,NS470721,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,2,2,,,IZ09 - 03,Large urban area,
G60 5DY,55.917635,-4.449701,247004,672105,NS470721,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,77,32,,,IZ09 - 03,Large urban area,
G60 5DZ,55.917119,-4.449028,247044,672046,NS470720,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,73,42,,,IZ09 - 03,Large urban area,
G60 5EA,55.917032,-4.44707,247166,672032,NS471720,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,42,20,,,IZ09 - 02,Large urban area,
G60 5EB,55.917084,-4.445793,247246,672035,NS472720,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,28,13,,,IZ09 - 02,Large urban area,
G60 5ED,55.916642,-4.444037,247354,671982,NS473719,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,21,10,,,IZ09 - 02,Large urban area,
G60 5EE,55.916842,-4.446194,247220,672009,NS472720,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,15,8,,,IZ09 - 02,Large urban area,
G60 5EF,55.916813,-4.448129,247099,672010,NS470720,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,58,25,,,IZ09 - 03,Large urban area,
G60 5EG,55.916534,-4.448591,247069,671980,NS470719,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,18,11,,,IZ09 - 02,Large urban area,
G60 5EH,55.917127,-4.443619,247382,672035,NS473720,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/03/1991,,,,53,24,,,IZ09 - 02,Large urban area,
G60 5EJ,55.917841,-4.444785,247312,672117,NS473721,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/03/1991,,,,44,17,,,IZ09 - 02,Large urban area,
G60 5EL,55.917211,-4.444825,247307,672047,NS473720,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/03/1991,,,,22,10,,,IZ09 - 02,Large urban area,
G60 5EN,55.917148,-4.443941,247362,672038,NS473720,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/03/1991,,,,28,9,,,IZ09 - 02,Large urban area,
G60 5EP,55.917793,-4.44539,247274,672113,NS472721,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/03/1991,,,,104,43,,,IZ09 - 04,Large urban area,
G60 5EQ,55.91781,-4.448592,247074,672122,NS470721,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,9,4,,,IZ09 - 03,Large urban area,
G60 5ER,55.918614,-4.448402,247089,672211,NS470722,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/03/1991,,,,53,19,,,IZ09 - 03,Large urban area,
G60 5ES,55.918376,-4.448147,247104,672184,NS471721,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/03/1991,,,,31,12,,,IZ09 - 03,Large urban area,
G60 5ET,55.903596,-4.401379,249969,670437,NS499704,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/06/1996,,,,,,,,IZ02 - 02,Large urban area,
G60 5EU,55.91894,-4.45729,246535,672267,NS465722,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,3,1,,,IZ09 - 03,Large urban area,
G60 5EW,55.918086,-4.446945,247178,672149,NS471721,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/03/1991,,,,54,25,,,IZ09 - 03,Large urban area,
G60 5EX,55.91894,-4.45729,246535,672267,NS465722,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/06/2001,,,,,,,,IZ09 - 03,Large urban area,
G60 5HA,55.920412,-4.454262,246730,672424,NS467724,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,53,32,,,IZ09 - 03,Large urban area,
G60 5HB,55.919869,-4.453539,246773,672362,NS467723,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,30,16,,,IZ09 - 03,Large urban area,
G60 5HD,55.920499,-4.453019,246808,672431,NS468724,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,23,11,,,IZ09 - 04,Large urban area,
G60 5HE,55.919855,-4.452898,246813,672359,NS468723,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,22,11,,,IZ09 - 03,Large urban area,
G60 5HG,55.920631,-4.454068,246743,672448,NS467724,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,11,3,,,IZ09 - 03,Large urban area,
G60 5HH,55.919107,-4.453891,246748,672278,NS467722,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/06/1996,,,,48,33,,,IZ09 - 03,Large urban area,
G60 5HJ,55.925532,-4.453961,246769,672993,NS467729,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,69,22,,,IZ09 - 05,Large urban area,
G60 5HL,55.929603,-4.456236,246643,673451,NS466734,,West Dunbartonshire,Kilpatrick, S12000039,S13002817,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,13,8,,,IZ07 - 01,Accessible rural area,
G60 5HN,55.929751,-4.453764,246798,673462,NS467734,,West Dunbartonshire,Kilpatrick, S12000039,S13002817,Scotland,S99999999,West Dunbartonshire,01/01/1980,,,,9,3,,,IZ07 - 01,Accessible rural area,
G60 5HP,55.919515,-4.44601,247242,672306,NS472723,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/07/1991,,,,85,25,,,IZ09 - 04,Large urban area,
G60 5HQ,55.924144,-4.442829,247459,672814,NS474728,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/06/1996,,,,4,1,,,IZ09 - 01,Large urban area,
G60 5HR,55.918851,-4.446865,247186,672234,NS471722,,West Dunbartonshire,Clydebank Waterfront, S12000039,S13002819,Scotland,S99999999,West Dunbartonshire,01/07/1991,,,,41,11,,,IZ09 - 04,Large urban area,
