Postcode,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region
BT66 8BH,54.459437,-6.325737,119757,515735,NW197157,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8BJ,54.458807,-6.323712,119884,515657,NW198156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8BL,54.458844,-6.323772,119881,515661,NW198156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8BN,54.45867,-6.324211,119851,515644,NW198156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8BP,54.458301,-6.323532,119892,515600,NW198156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8BQ,54.459379,-6.325415,119778,515727,NW197157,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8BS,54.460978,-6.329931,119496,515923,NW194159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8BT,54.45892,-6.324725,119819,515674,NW198156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8BW,54.458393,-6.322973,119929,515608,NW199156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8BX,54.4593,-6.322982,119935,515709,NW199157,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8BY,54.459085,-6.323022,119931,515685,NW199156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8BZ,54.458261,-6.323194,119914,515594,NW199155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DA,54.458442,-6.325269,119781,515623,NW197156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DB,54.458076,-6.324759,119811,515580,NW198155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DD,54.458146,-6.325928,119736,515592,NW197155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DE,54.457997,-6.326197,119718,515577,NW197155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DF,54.458721,-6.327231,119656,515661,NW196156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DG,54.456859,-6.329666,119485,515464,NW194154,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DH,54.458898,-6.331557,119377,515698,NW193156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DJ,54.458683,-6.330995,119412,515672,NW194156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DL,54.457716,-6.329925,119474,515560,NW194155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DN,54.459844,-6.332398,119329,515807,NW193158,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DP,54.458852,-6.325021,119800,515667,NW197156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DS,54.459102,-6.332012,119349,515723,NW193157,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DT,54.458997,-6.332201,119336,515712,NW193157,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DU,54.45167,-6.336477,119008,514915,NW190149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DW,54.460999,-6.33084,119438,515929,NW194159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DX,54.457501,-6.336456,119050,515563,NW190155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DY,54.460959,-6.33118,119415,515926,NW194159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8DZ,54.460959,-6.33118,119415,515926,NW194159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8EA,54.460853,-6.331324,119405,515915,NW194159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8EB,54.460091,-6.332758,119307,515836,NW193158,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8ED,54.459183,-6.334029,119219,515740,NW192157,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8EE,54.458242,-6.334838,119160,515639,NW191156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8EF,54.458196,-6.33541,119122,515636,NW191156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8EG,54.460853,-6.331324,119405,515915,NW194159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8EH,54.457442,-6.336073,119074,515555,NW190155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8EL,54.45403,-6.340174,118785,515192,NW187151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8EN,54.453553,-6.342722,118617,515149,NW186151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8EP,54.454815,-6.33581,119073,515261,NW190152,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8EQ,54.457458,-6.335965,119081,515556,NW190155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8ER,54.453434,-6.334108,119174,515101,NW191151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8ES,54.455312,-6.336715,119018,515320,NW190153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8ET,54.455176,-6.33137,119363,515284,NW193152,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8EU,54.455253,-6.333093,119252,515299,NW192152,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8EW,54.453883,-6.338608,118886,515169,NW188151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8EX,54.455461,-6.335105,119123,515330,NW191153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8EY,54.454365,-6.332513,119284,515198,NW192151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8EZ,54.454666,-6.333472,119224,515236,NW192152,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HA,54.453581,-6.333007,119246,515113,NW192151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HB,54.454745,-6.334656,119147,515249,NW191152,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HD,54.455943,-6.335563,119097,515386,NW190153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HE,54.455664,-6.332275,119308,515342,NW193153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HF,54.456439,-6.335667,119094,515441,NW190154,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HG,54.456203,-6.331621,119354,515399,NW193153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HH,54.455289,-6.340262,118788,515332,NW187153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HJ,54.459804,-6.324334,119851,515770,NW198157,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HL,54.460083,-6.323058,119935,515796,NW199157,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HN,54.453858,-6.342032,118664,515180,NW186151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HP,54.457618,-6.333198,119262,515563,NW192155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HQ,54.460367,-6.323447,119912,515829,NW199158,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HR,54.457404,-6.331387,119377,515532,NW193155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HS,54.454523,-6.343392,118580,515259,NW185152,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HT,54.456808,-6.334449,119175,515478,NW191154,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HW,54.453065,-6.342526,118626,515094,NW186150,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HX,54.456364,-6.330226,119445,515411,NW194154,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HY,54.456982,-6.332052,119332,515487,NW193154,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8HZ,54.456825,-6.33306,119265,515474,NW192154,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JA,54.454998,-6.330853,119396,515262,NW193152,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JB,54.453958,-6.331018,119378,515147,NW193151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JD,54.452805,-6.332746,119258,515026,NW192150,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JE,54.453497,-6.330806,119388,515095,NW193150,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JF,54.452733,-6.331423,119343,515012,NW193150,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JG,54.452291,-6.331333,119346,514963,NW193149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JH,54.452275,-6.329545,119462,514954,NW194149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JJ,54.452128,-6.328672,119517,514934,NW195149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JL,54.453221,-6.336198,119037,515086,NW190150,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JN,54.452386,-6.332979,119240,514980,NW192149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JP,54.450943,-6.327379,119593,514797,NW195147,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JQ,54.452556,-6.330351,119411,514989,NW194149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JR,54.453369,-6.335221,119101,515098,NW191150,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JT,54.456836,-6.348264,118280,515536,NW182155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JW,54.451787,-6.329996,119429,514902,NW194149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8JZ,54.453032,-6.327093,119626,515028,NW196150,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LA,54.452573,-6.337412,118954,515019,NW189150,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LB,54.453277,-6.339018,118855,515103,NW188151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LD,54.451844,-6.338628,118870,514942,NW188149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LE,54.451628,-6.337357,118951,514913,NW189149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LF,54.451179,-6.33736,118948,514863,NW189148,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LG,54.451811,-6.336903,118982,514932,NW189149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LH,54.451982,-6.335616,119066,514946,NW190149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LJ,54.451933,-6.334015,119170,514934,NW191149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LL,54.451861,-6.332075,119295,514918,NW192149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LN,54.451047,-6.334267,119147,514836,NW191148,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LP,54.449976,-6.334171,119146,514717,NW191147,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LQ,54.452307,-6.336405,119017,514985,NW190149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LR,54.450578,-6.33481,119109,514786,NW191147,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LS,54.44962,-6.33508,119085,514681,NW190146,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LT,54.449892,-6.336564,118991,514717,NW189147,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LU,54.450566,-6.337185,118955,514795,NW189147,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LW,54.451349,-6.335334,119080,514874,NW190148,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LX,54.449508,-6.33345,119190,514662,NW191146,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LY,54.449755,-6.333086,119215,514688,NW192146,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8LZ,54.450489,-6.332269,119273,514766,NW192147,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NA,54.450882,-6.332716,119247,514812,NW192148,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NB,54.451474,-6.332707,119251,514878,NW192148,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8ND,54.450843,-6.331237,119342,514802,NW193148,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NE,54.451787,-6.331908,119305,514909,NW193149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NF,54.449581,-6.331551,119313,514663,NW193146,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NG,54.450064,-6.330776,119367,514713,NW193147,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NH,54.449226,-6.331889,119289,514624,NW192146,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NJ,54.451272,-6.329724,119443,514843,NW194148,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NL,54.452496,-6.339666,118808,515019,NW188150,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NN,54.453924,-6.339624,118820,515178,NW188151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NP,54.461252,-6.341378,118757,515999,NW187159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NQ,54.450848,-6.330312,119402,514799,NW194147,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NR,54.46101,-6.340771,118794,515970,NW187159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NS,54.459261,-6.340934,118772,515776,NW187157,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NT,54.458099,-6.339408,118863,515641,NW188156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NU,54.457322,-6.337836,118959,515548,NW189155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NW,54.457713,-6.344065,118558,515617,NW185156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NX,54.456376,-6.338923,118882,515447,NW188154,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NY,54.457656,-6.341215,118743,515599,NW187155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8NZ,54.448453,-6.330533,119371,514533,NW193145,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PA,54.459517,-6.346568,118409,515827,NW184158,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PB,54.459517,-6.346568,118409,515827,NW184158,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PD,54.459209,-6.347691,118334,515798,NW183157,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PE,54.459912,-6.348511,118286,515879,NW182158,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PF,54.458942,-6.348519,118278,515771,NW182157,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PG,54.457902,-6.345353,118476,515643,NW184156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PH,54.456292,-6.344632,118512,515461,NW185154,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PJ,54.456853,-6.346876,118370,515532,NW183155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PL,54.457578,-6.346029,118430,515610,NW184156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PN,54.457571,-6.346816,118379,515612,NW183156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PP,54.456979,-6.345529,118459,515541,NW184155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PQ,54.457194,-6.344873,118503,515562,NW185155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PR,54.455791,-6.345377,118460,515408,NW184154,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PS,54.456074,-6.347725,118310,515449,NW183154,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PT,54.455612,-6.346787,118368,515394,NW183153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PU,54.455492,-6.347887,118296,515385,NW182153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PW,54.456301,-6.34588,118431,515467,NW184154,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PX,54.454983,-6.346797,118363,515324,NW183153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PY,54.455208,-6.350088,118151,515362,NW181153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8PZ,54.455171,-6.348655,118244,515352,NW182153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QA,54.455757,-6.350775,118110,515426,NW181154,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QB,54.459586,-6.343728,118593,515824,NW185158,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QD,54.460186,-6.342886,118652,515887,NW186158,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QE,54.460548,-6.343751,118598,515931,NW185159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QF,54.458678,-6.357505,117695,515778,NW176157,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QG,54.458678,-6.357505,117695,515778,NW176157,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QH,54.461066,-6.344809,118533,515992,NW185159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QL,54.461066,-6.344809,118533,515992,NW185159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QN,54.460341,-6.345023,118514,515913,NW185159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QP,54.457873,-6.3485,118272,515652,NW182156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QR,54.460347,-6.353366,117974,515947,NW179159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QS,54.451778,-6.343704,118541,514955,NW185149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QT,54.450882,-6.339284,118821,514838,NW188148,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QU,54.457006,-6.35805,117648,515594,NW176155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QW,54.460267,-6.347479,118355,515914,NW183159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QX,54.457891,-6.355794,117800,515683,NW177156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QY,54.459414,-6.352802,118004,515841,NW180158,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8QZ,54.458859,-6.349663,118204,515766,NW182157,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RA,54.460436,-6.346053,118448,515927,NW184159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RB,54.460436,-6.346053,118448,515927,NW184159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RD,54.460436,-6.346053,118448,515927,NW184159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RE,54.457747,-6.351142,118100,515649,NW181156,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RF,54.456576,-6.350943,118105,515518,NW181155,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RG,54.458422,-6.346628,118397,515706,NW183157,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RH,54.456037,-6.349607,118188,515453,NW181154,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RL,54.454402,-6.353543,117922,515287,NW179152,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RN,54.454379,-6.354516,117859,515288,NW178152,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RP,54.454521,-6.355713,117782,515309,NW177153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RQ,54.460436,-6.346053,118448,515927,NW184159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RR,54.454521,-6.355713,117782,515309,NW177153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RS,54.454448,-6.368884,116928,515353,NW169153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RT,54.432769,-6.357679,117505,512898,NW175128,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RU,54.459618,-6.364545,117245,515911,NW172159,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RW,54.45445,-6.355114,117820,515298,NW178152,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RY,54.445552,-6.36543,117091,514350,NW170143,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8RZ,54.45501,-6.351391,118065,515346,NW180153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SB,54.453025,-6.347447,118307,515109,NW183151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SD,54.45296,-6.344026,118528,515088,NW185150,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SE,54.454592,-6.345148,118467,515274,NW184152,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SF,54.453806,-6.345426,118443,515188,NW184151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SG,54.454426,-6.346095,118404,515259,NW184152,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SH,54.453667,-6.347143,118331,515179,NW183151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SJ,54.453813,-6.345935,118411,515191,NW184151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SL,54.452177,-6.345877,118403,515008,NW184150,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SN,54.453181,-6.347086,118332,515125,NW183151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SP,54.453034,-6.345473,118435,515102,NW184151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SQ,54.454216,-6.346489,118377,515238,NW183152,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SR,54.45275,-6.345083,118458,515069,NW184150,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SS,54.452033,-6.346531,118360,514995,NW183149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8ST,54.453211,-6.32576,119713,515043,NW197150,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SU,54.454048,-6.325849,119713,515136,NW197151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SW,54.453415,-6.346398,118378,515148,NW183151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SX,54.451987,-6.3282,119547,514917,NW195149,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SY,54.454856,-6.344705,118497,515302,NW184153,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8SZ,54.450985,-6.338262,118888,514845,NW188148,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8TA,54.437117,-6.341151,118606,513315,NW186133,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8TB,54.441344,-6.336264,118951,513766,NW189137,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8TF,54.429965,-6.347712,118131,512547,NW181125,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8TG,54.430095,-6.348709,118068,512565,NW180125,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8TH,54.437098,-6.352928,117842,513360,NW178133,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8TJ,54.43811,-6.350082,118034,513462,NW180134,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8TL,54.453551,-6.34061,118754,515140,NW187151,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8TN,54.448332,-6.340066,118753,514558,NW187145,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8TP,54.448456,-6.339907,118764,514571,NW187145,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8TQ,54.436077,-6.355774,117651,513258,NW176132,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8TR,54.452597,-6.353616,117905,515086,NW179150,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8TS,54.448332,-6.340066,118753,514558,NW187145,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8WA,54.436077,-6.355774,117651,513258,NW176132,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8WB,54.436077,-6.355774,117651,513258,NW176132,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8YA,54.436077,-6.355774,117651,513258,NW176132,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8YB,54.436077,-6.355774,117651,513258,NW176132,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8YD,54.436077,-6.355774,117651,513258,NW176132,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8YE,54.436077,-6.355774,117651,513258,NW176132,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT66 8YF,54.436077,-6.355774,117651,513258,NW176132,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AA,54.50694,-6.298227,121862,520907,NW218209,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AB,54.501972,-6.307202,121248,520390,NW212203,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AD,54.466878,-6.261638,123959,516309,NW239163,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AE,54.507111,-6.306557,121324,520959,NW213209,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AF,54.505693,-6.306014,121350,520799,NW213207,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AG,54.499581,-6.309045,121112,520132,NW211201,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AH,54.504295,-6.325601,120073,520721,NW200207,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AJ,54.507271,-6.299371,121790,520948,NW217209,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AN,54.510316,-6.293562,122187,521264,NW221212,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AP,54.50468,-6.186066,129103,520217,NW291202,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AQ,54.499007,-6.320677,120356,520114,NW203201,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AR,54.510758,-6.2899,122427,521298,NW224212,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AS,54.518693,-6.274835,123455,522121,NW234221,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AT,54.510666,-6.291015,122354,521292,NW223212,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AU,54.511331,-6.291621,122319,521369,NW223213,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AW,54.510797,-6.293913,122167,521318,NW221213,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AX,54.512063,-6.267996,123853,521357,NW238213,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AY,54.517284,-6.291357,122377,522029,NW223220,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0AZ,54.516531,-6.302353,121661,521989,NW216219,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0BA,54.520857,-6.300737,121795,522464,NW217224,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0BD,54.51613,-6.322553,120351,522025,NW203220,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0BE,54.509868,-6.294971,122093,521219,NW220212,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0BF,54.503419,-6.191217,128762,520097,NW287200,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT67 0BG,54.507821,-6.294438,122113,520990,NW221209,,,, ,,Northern Ireland,,,,,,,,,,,,,
