Postcode,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region
G11 7EQ,55.877346,-4.327284,254502,667358,NS545673,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,29,11,,,Broomhill - 04,Large urban area,
G11 7ES,55.878702,-4.316861,255159,667487,NS551674,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,25,10,,,Broomhill - 05,Large urban area,
G11 7ET,55.879367,-4.31786,255099,667563,NS550675,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,45,29,,,Broomhill - 05,Large urban area,
G11 7EU,55.87976,-4.318427,255065,667608,NS550676,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,48,32,,,Broomhill - 05,Large urban area,
G11 7EX,55.879568,-4.3172,255141,667584,NS551675,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,64,26,,,Broomhill - 05,Large urban area,
G11 7EY,55.879948,-4.316567,255182,667625,NS551676,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,80,35,,,Broomhill - 02,Large urban area,
G11 7EZ,55.878507,-4.315762,255227,667463,NS552674,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,77,39,,,Partickhill and Hyndland - 02,Large urban area,
G11 7HA,55.880516,-4.316505,255188,667688,NS551676,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,103,36,,,Broomhill - 02,Large urban area,
G11 7HB,55.881449,-4.320366,254950,667800,NS549678,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,70,29,,,Broomhill - 02,Large urban area,
G11 7HD,55.8818,-4.323681,254744,667846,NS547678,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,45,29,,,Broomhill - 02,Large urban area,
G11 7HE,55.881308,-4.323108,254778,667790,NS547677,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,28,13,,,Broomhill - 02,Large urban area,
G11 7HF,55.880973,-4.320354,254949,667747,NS549677,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,43,16,,,Broomhill - 02,Large urban area,
G11 7HG,55.880436,-4.318355,255072,667683,NS550676,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,13,4,,,Broomhill - 02,Large urban area,
G11 7HH,55.880998,-4.323313,254764,667756,NS547677,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,26,10,,,Broomhill - 02,Large urban area,
G11 7HJ,55.880335,-4.321307,254887,667678,NS548676,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,4,1,,,Broomhill - 03,Large urban area,
G11 7HN,55.874234,-4.314069,255317,666984,NS553669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/12/1983,,,,22,17,,,Partick - 01,Large urban area,
G11 7HP,55.874191,-4.313475,255354,666978,NS553669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/12/1983,,,,17,12,,,Partick - 01,Large urban area,
G11 7HQ,55.880612,-4.320428,254943,667707,NS549677,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,30,14,,,Broomhill - 02,Large urban area,
G11 7HR,55.873579,-4.313087,255376,666909,NS553669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/07/1989,,,,37,18,,,Partick - 01,Large urban area,
G11 7HS,55.877746,-4.321824,254845,667391,NS548673,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,48,25,,,Broomhill - 04,Large urban area,
G11 7HT,55.878009,-4.322191,254823,667421,NS548674,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,29,22,,,Broomhill - 04,Large urban area,
G11 7HU,55.878379,-4.322118,254829,667462,NS548674,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,43,28,,,Broomhill - 05,Large urban area,
G11 7HX,55.878784,-4.321103,254894,667505,NS548675,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,60,40,,,Broomhill - 03,Large urban area,
G11 7HY,55.879188,-4.320199,254952,667548,NS549675,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,59,38,,,Broomhill - 03,Large urban area,
G11 7HZ,55.880172,-4.321393,254881,667660,NS548676,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,0,0,,,Broomhill - 03,Large urban area,
G11 7JA,55.879666,-4.319157,255019,667599,NS550675,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,26,15,,,Broomhill - 03,Large urban area,
G11 7JB,55.879304,-4.319775,254979,667560,NS549675,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,28,17,,,Broomhill - 05,Large urban area,
G11 7JD,55.879322,-4.318784,255041,667560,NS550675,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,85,49,,,Broomhill - 05,Large urban area,
G11 7JE,55.87904,-4.318016,255088,667527,NS550675,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,45,30,,,Broomhill - 05,Large urban area,
G11 7JF,55.87832,-4.318581,255050,667448,NS550674,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,4,3,,,Broomhill - 05,Large urban area,
G11 7JG,55.878761,-4.317584,255114,667495,NS551674,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,18,7,,,Broomhill - 05,Large urban area,
G11 7JH,55.878139,-4.320521,254928,667432,NS549674,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,3,2,,,Broomhill - 05,Large urban area,
G11 7JJ,55.8781,-4.321653,254857,667430,NS548674,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,53,37,,,Broomhill - 05,Large urban area,
G11 7JL,55.878582,-4.321346,254878,667483,NS548674,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,22,14,,,Broomhill - 05,Large urban area,
G11 7JN,55.87802,-4.315413,255247,667408,NS552674,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,83,54,,,Partickhill and Hyndland - 02,Large urban area,
G11 7JP,55.875766,-4.317677,255097,667162,NS550671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/10/1980,,,,,,,,Partickhill and Hyndland - 02,Large urban area,
G11 7JQ,55.878827,-4.320242,254948,667508,NS549675,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,117,62,,,Broomhill - 05,Large urban area,
G11 7JS,55.875415,-4.315802,255213,667119,NS552671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/09/2002,,,,75,45,,,Partickhill and Hyndland - 02,Large urban area,
G11 7JU,55.875827,-4.315874,255210,667165,NS552671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,75,34,,,Partickhill and Hyndland - 02,Large urban area,
G11 7JW,55.87689,-4.316209,255193,667284,NS551672,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,79,45,,,Partickhill and Hyndland - 02,Large urban area,
G11 7JZ,55.876034,-4.319212,255002,667195,NS550671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,16,8,,,Broomhill - 04,Large urban area,
G11 7LA,55.876248,-4.319752,254969,667220,NS549672,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,70,43,,,Broomhill - 04,Large urban area,
G11 7LB,55.876931,-4.320704,254912,667298,NS549672,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,78,53,,,Broomhill - 04,Large urban area,
G11 7LD,55.877575,-4.321366,254873,667371,NS548673,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,13,7,,,Broomhill - 04,Large urban area,
G11 7LE,55.877204,-4.32104,254892,667329,NS548673,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,11,8,,,Broomhill - 04,Large urban area,
G11 7LF,55.876574,-4.319612,254979,667256,NS549672,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,64,31,,,Broomhill - 05,Large urban area,
G11 7LG,55.877059,-4.319161,255009,667309,NS550673,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,83,30,,,Broomhill - 05,Large urban area,
G11 7LH,55.877256,-4.318741,255036,667330,NS550673,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,91,31,,,Broomhill - 05,Large urban area,
G11 7LJ,55.877652,-4.318253,255068,667373,NS550673,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,75,27,,,Broomhill - 05,Large urban area,
G11 7LL,55.87709,-4.317516,255112,667309,NS551673,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,3,2,,,Broomhill - 05,Large urban area,
G11 7LN,55.877455,-4.317218,255132,667349,NS551673,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,14,4,,,Broomhill - 05,Large urban area,
G11 7LP,55.878305,-4.317445,255121,667444,NS551674,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,22,10,,,Broomhill - 05,Large urban area,
G11 7LQ,55.876421,-4.318244,255064,667236,NS550672,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,7,2,,,Broomhill - 05,Large urban area,
G11 7LR,55.878184,-4.316702,255167,667429,NS551674,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,16,7,,,Partickhill and Hyndland - 02,Large urban area,
G11 7LS,55.876795,-4.316971,255145,667275,NS551672,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,49,23,,,Partickhill and Hyndland - 02,Large urban area,
G11 7LW,55.877982,-4.317905,255091,667409,NS550674,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,34,17,,,Broomhill - 05,Large urban area,
G11 7LX,55.874079,-4.327072,254503,666994,NS545669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/03/1983,,,,2,1,,,Broomhill - 01,Large urban area,
G11 7NA,55.876175,-4.323137,254757,667219,NS547672,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,56,31,,,Broomhill - 04,Large urban area,
G11 7NB,55.876241,-4.322022,254827,667224,NS548672,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,56,33,,,Broomhill - 04,Large urban area,
G11 7ND,55.876153,-4.320978,254892,667212,NS548672,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,60,35,,,Broomhill - 04,Large urban area,
G11 7NE,55.875213,-4.323176,254751,667112,NS547671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,68,54,,,Partick - 02,Large urban area,
G11 7NF,55.875213,-4.323176,254751,667112,NS547671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,83,48,,,Partick - 02,Large urban area,
G11 7NG,55.875383,-4.321811,254837,667128,NS548671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,82,54,,,Partick - 02,Large urban area,
G11 7NJ,55.873476,-4.323296,254737,666919,NS547669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,73,53,,,Broomhill - 01,Large urban area,
G11 7NL,55.873476,-4.323296,254737,666919,NS547669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,68,47,,,Broomhill - 01,Large urban area,
G11 7NN,55.872997,-4.32202,254815,666863,NS548668,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,78,47,,,Broomhill - 01,Large urban area,
G11 7NP,55.873804,-4.322116,254812,666953,NS548669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,77,53,,,Partick - 02,Large urban area,
G11 7NQ,55.875383,-4.321811,254837,667128,NS548671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,71,48,,,Partick - 02,Large urban area,
G11 7NR,55.873804,-4.322116,254812,666953,NS548669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,77,47,,,Partick - 02,Large urban area,
G11 7NW,55.872997,-4.32202,254815,666863,NS548668,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,83,50,,,Broomhill - 01,Large urban area,
G11 7PD,55.875245,-4.317214,255124,667103,NS551671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,76,21,,,Partickhill and Hyndland - 02,Large urban area,
G11 7PE,55.874564,-4.317573,255099,667028,NS550670,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,56,44,,,Partick - 01,Large urban area,
G11 7PF,55.874961,-4.317501,255105,667072,NS551670,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,39,31,,,Partick - 01,Large urban area,
G11 7PG,55.873896,-4.31771,255088,666954,NS550669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,49,35,,,Partick - 03,Large urban area,
G11 7PH,55.873669,-4.318319,255049,666930,NS550669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,31,14,,,Partick - 03,Large urban area,
G11 7PJ,55.873881,-4.319003,255007,666955,NS550669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,61,30,,,Partick - 03,Large urban area,
G11 7PL,55.874305,-4.321267,254867,667007,NS548670,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,20,17,,,Partick - 02,Large urban area,
G11 7PN,55.874416,-4.32065,254906,667018,NS549670,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,41,34,,,Partick - 02,Large urban area,
G11 7PP,55.874673,-4.318923,255015,667043,NS550670,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,67,43,,,Partick - 03,Large urban area,
G11 7PQ,55.873508,-4.317782,255082,666911,NS550669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,29,24,,,Partick - 03,Large urban area,
G11 7PR,55.875338,-4.318915,255018,667117,NS550671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,12,9,,,Partick - 02,Large urban area,
G11 7PS,55.874679,-4.319579,254974,667045,NS549670,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,24,15,,,Partick - 03,Large urban area,
G11 7PT,55.874346,-4.319111,255002,667007,NS550670,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,41,23,,,Partick - 03,Large urban area,
G11 7PU,55.874354,-4.318216,255058,667006,NS550670,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,33,16,,,Partick - 03,Large urban area,
G11 7PW,55.874779,-4.32048,254918,667058,NS549670,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,45,36,,,Partick - 02,Large urban area,
G11 7PX,55.875257,-4.317998,255075,667106,NS550671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,11,8,,,Partick - 02,Large urban area,
G11 7PY,55.8754,-4.318503,255044,667123,NS550671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,55,36,,,Partick - 02,Large urban area,
G11 7PZ,55.875541,-4.31963,254974,667141,NS549671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,0,0,,,Partick - 02,Large urban area,
G11 7QA,55.875412,-4.320278,254933,667128,NS549671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/04/1989,,,,0,0,,,Partick - 02,Large urban area,
G11 7QB,55.875617,-4.320834,254899,667152,NS548671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,17,5,,,Partick - 02,Large urban area,
G11 7QD,55.875469,-4.321017,254887,667136,NS548671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,24,8,,,Partick - 02,Large urban area,
G11 7QG,55.876874,-4.314658,255290,667279,NS552672,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/12/1983,,,,30,24,,,Partickhill and Hyndland - 02,Large urban area,
G11 7QJ,55.875531,-4.314434,255299,667129,NS552671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/12/1983,,,,41,27,,,Partickhill and Hyndland - 02,Large urban area,
G11 7QN,55.876007,-4.31491,255271,667183,NS552671,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/12/1983,,,,23,15,,,Partickhill and Hyndland - 02,Large urban area,
G11 7QP,55.875004,-4.314211,255311,667070,NS553670,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/12/1983,,,,28,13,,,Partick - 01,Large urban area,
G11 7QQ,55.87516,-4.315003,255262,667089,NS552670,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/12/1983,,,,31,23,,,Partick - 01,Large urban area,
G11 7QR,55.873444,-4.314981,255257,666898,NS552668,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,60,20,,,Partick - 01,Large urban area,
G11 7QS,55.873144,-4.315634,255215,666866,NS552668,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,24,16,,,Partick - 01,Large urban area,
G11 7QT,55.872945,-4.316694,255148,666846,NS551668,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,50,48,,,Partick - 03,Large urban area,
G11 7QU,55.872945,-4.316694,255148,666846,NS551668,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,42,41,,,Partick - 03,Large urban area,
G11 7QX,55.873095,-4.31779,255080,666865,NS550668,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,37,24,,,Partick - 03,Large urban area,
G11 7QY,55.872742,-4.317897,255072,666826,NS550668,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,80,55,,,Partick - 03,Large urban area,
G11 7QZ,55.872803,-4.319451,254975,666836,NS549668,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,77,32,,,Partick - 03,Large urban area,
G11 7RA,55.8731,-4.319405,254979,666869,NS549668,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,93,39,,,Partick - 03,Large urban area,
G11 7RB,55.873467,-4.319027,255004,666909,NS550669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,74,36,,,Partick - 03,Large urban area,
G11 7RD,55.87339,-4.317376,255107,666897,NS551668,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,51,35,,,Partick - 03,Large urban area,
G11 7RE,55.873658,-4.316992,255132,666926,NS551669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,63,52,,,Partick - 03,Large urban area,
G11 7RF,55.874118,-4.317403,255108,666978,NS551669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,66,59,,,Partick - 01,Large urban area,
G11 7RH,55.873623,-4.316446,255166,666921,NS551669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/06/1984,,,,28,19,,,Partick - 01,Large urban area,
G11 7RT,55.87149,-4.31325,255358,666677,NS553666,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,67,36,,,Glasgow Harbour and Partick South - 01,Large urban area,
G11 7RX,55.871177,-4.311777,255449,666639,NS554666,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,139,81,,,Partick - 01,Large urban area,
G11 7RY,55.872285,-4.312098,255433,666763,NS554667,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/09/1994,,,,0,0,,,Partick - 01,Large urban area,
G11 7SH,55.872512,-4.313886,255322,666792,NS553667,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,115,71,,,Partick - 01,Large urban area,
G11 7SJ,55.873746,-4.314711,255275,666931,NS552669,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,56,19,,,Partick - 01,Large urban area,
G11 7SN,55.8728,-4.315294,255235,666827,NS552668,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,82,51,,,Glasgow Harbour and Partick South - 03,Large urban area,
G11 7SP,55.872028,-4.315232,255236,666741,NS552667,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,66,48,,,Glasgow Harbour and Partick South - 03,Large urban area,
G11 7SR,55.872024,-4.314049,255310,666738,NS553667,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,70,53,,,Partick - 01,Large urban area,
G11 7SS,55.871737,-4.313984,255313,666706,NS553667,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,91,51,,,Partick - 01,Large urban area,
G11 7ST,55.871536,-4.314644,255271,666685,NS552666,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,61,43,,,Glasgow Harbour and Partick South - 03,Large urban area,
G11 7SU,55.87129,-4.315764,255200,666660,NS552666,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,0,0,,,Glasgow Harbour and Partick South - 01,Large urban area,
G11 7SW,55.872604,-4.314707,255271,666804,NS552668,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/12/1981,,,,120,87,,,Partick - 01,Large urban area,
G11 7SX,55.871477,-4.314432,255284,666678,NS552666,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,22,17,,,Glasgow Harbour and Partick South - 01,Large urban area,
G11 7SY,55.871131,-4.314667,255268,666640,NS552666,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,,,,,Glasgow Harbour and Partick South - 01,Large urban area,
G11 7SZ,55.871112,-4.315194,255235,666639,NS552666,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,66,54,,,Glasgow Harbour and Partick South - 01,Large urban area,
G11 7TP,55.870953,-4.320331,254913,666632,NS549666,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,37,26,,,Glasgow Harbour and Partick South - 04,Large urban area,
G11 7TR,55.871228,-4.321435,254845,666665,NS548666,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,16,11,,,Glasgow Harbour and Partick South - 04,Large urban area,
G11 7TS,55.871689,-4.321814,254823,666717,NS548667,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,65,45,,,Glasgow Harbour and Partick South - 04,Large urban area,
G11 7TT,55.872488,-4.321382,254853,666805,NS548668,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,88,39,,,Glasgow Harbour and Partick South - 03,Large urban area,
G11 7TU,55.871281,-4.320543,254901,666669,NS549666,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,38,29,,,Glasgow Harbour and Partick South - 04,Large urban area,
G11 7TW,55.871787,-4.318047,255059,666720,NS550667,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,79,44,,,Glasgow Harbour and Partick South - 03,Large urban area,
G11 7TX,55.87138,-4.321044,254870,666681,NS548666,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,37,30,,,Glasgow Harbour and Partick South - 04,Large urban area,
G11 7TY,55.871706,-4.320904,254880,666717,NS548667,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,35,31,,,Glasgow Harbour and Partick South - 04,Large urban area,
G11 7TZ,55.871625,-4.32042,254910,666707,NS549667,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,43,30,,,Glasgow Harbour and Partick South - 03,Large urban area,
G11 7UA,55.871144,-4.319256,254981,666651,NS549666,,Glasgow City,Partick West, S12000046,S13002652,Scotland,S99999999,Glasgow North West,01/01/1980,,,,77,59,,,Glasgow Harbour and Partick South - 04,Large urban area,
